M00436_250_000000000-B2LGJ_1_1102_8612_18841	Eukaryota(100);Stramenopiles(100);Opalozoa(100);MAST-3(100);MAST-3E(100);MAST-3E_X(100);MAST-3E_XX(100);MAST-3E_XX_sp.(100);
M00436_250_000000000-B2LGJ_1_1108_2842_17996	unknown;unknown_unclassified(0);unknown_unclassified(0);unknown_unclassified(0);unknown_unclassified(0);unknown_unclassified(0);unknown_unclassified(0);unknown_unclassified(0);
M00436_250_000000000-B2LGJ_1_1112_26420_16994	Eukaryota(100);Hacrobia(87);Haptophyta(87);Prymnesiophyceae(87);Prymnesiales(87);Chrysochromulinaceae(84);Chrysochromulina(84);Chrysochromulina_unclassified(84);
M00436_250_000000000-B2LGJ_1_2101_26868_13884	Eukaryota(97);Alveolata(84);Alveolata_unclassified(84);Alveolata_unclassified(84);Alveolata_unclassified(84);Alveolata_unclassified(84);Alveolata_unclassified(84);Alveolata_unclassified(84);
M00436_250_000000000-B2LGJ_1_1101_19790_12653	Eukaryota(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);
M00436_250_000000000-B2LGJ_1_1101_19716_3316	Eukaryota(100);Alveolata(100);Dinoflagellata(100);Dinophyceae(100);Dinophyceae_unclassified(100);Dinophyceae_unclassified(100);Dinophyceae_unclassified(100);Dinophyceae_unclassified(100);
M00436_250_000000000-B2LGJ_1_1114_9710_10733	Eukaryota(100);Alveolata(96);Dinoflagellata(95);Dinophyceae(93);Dinophyceae_unclassified(93);Dinophyceae_unclassified(93);Dinophyceae_unclassified(93);Dinophyceae_unclassified(93);
M00436_250_000000000-B2LGJ_1_1111_8826_24373	Eukaryota(98);Eukaryota_unclassified(98);Eukaryota_unclassified(98);Eukaryota_unclassified(98);Eukaryota_unclassified(98);Eukaryota_unclassified(98);Eukaryota_unclassified(98);Eukaryota_unclassified(98);
M00436_250_000000000-B2LGJ_1_1104_6494_5438	Eukaryota(84);Eukaryota_unclassified(84);Eukaryota_unclassified(84);Eukaryota_unclassified(84);Eukaryota_unclassified(84);Eukaryota_unclassified(84);Eukaryota_unclassified(84);Eukaryota_unclassified(84);
M00436_250_000000000-B2LGJ_1_1114_8973_17614	Eukaryota(100);Alveolata(100);Dinoflagellata(98);Dinophyceae(98);Gymnodiniales(93);Gymnodiniaceae(90);Gyrodinium(90);Gyrodinium_gutrula(90);
M00436_250_000000000-B2LGJ_1_1113_22542_26958	Eukaryota(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);
M00436_250_000000000-B2LGJ_1_2114_24023_21249	Eukaryota(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);
M00436_250_000000000-B2LGJ_1_2101_26361_17610	Eukaryota(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);
M00436_250_000000000-B2LGJ_1_1111_10605_18439	Eukaryota(100);Archaeplastida(99);Chlorophyta(99);Chlorophyta_unclassified(99);Chlorophyta_unclassified(99);Chlorophyta_unclassified(99);Chlorophyta_unclassified(99);Chlorophyta_unclassified(99);
M00436_250_000000000-B2LGJ_1_1106_14595_23663	Eukaryota(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);
M00436_250_000000000-B2LGJ_1_1114_28885_19571	Eukaryota(100);Alveolata(95);Ciliophora(95);Spirotrichea(93);Strombidiida(91);Strombidiida_unclassified(91);Strombidiida_unclassified(91);Strombidiida_unclassified(91);
M00436_250_000000000-B2LGJ_1_1101_6153_20987	Eukaryota(98);Eukaryota_unclassified(98);Eukaryota_unclassified(98);Eukaryota_unclassified(98);Eukaryota_unclassified(98);Eukaryota_unclassified(98);Eukaryota_unclassified(98);Eukaryota_unclassified(98);
M00436_250_000000000-B2LGJ_1_1113_22497_7751	Eukaryota(100);Stramenopiles(100);Sagenista(100);MAST-4(100);MAST-4B(87);MAST-4B_X(87);MAST-4B_XX(87);MAST-4B_XX_sp.(87);
M00436_250_000000000-B2LGJ_1_1111_8705_18588	Eukaryota(100);Alveolata(100);Dinoflagellata(100);Dinophyceae(100);Dinophyceae_unclassified(100);Dinophyceae_unclassified(100);Dinophyceae_unclassified(100);Dinophyceae_unclassified(100);
M00436_250_000000000-B2LGJ_1_1112_24372_22928	Eukaryota(100);Alveolata(98);Ciliophora(98);Spirotrichea(98);Strombidiida(98);Strombidiida_unclassified(98);Strombidiida_unclassified(98);Strombidiida_unclassified(98);
M00436_250_000000000-B2LGJ_1_1113_10124_7904	Eukaryota(100);Stramenopiles(100);Ochrophyta(100);Dictyochophyceae(100);Dictyochophyceae_X(100);Dictyochophyceae_X_unclassified(100);Dictyochophyceae_X_unclassified(100);Dictyochophyceae_X_unclassified(100);
M00436_250_000000000-B2LGJ_1_1114_7418_23298	Eukaryota(100);Hacrobia(100);Haptophyta(100);Prymnesiophyceae(100);Prymnesiales(82);Prymnesiaceae(82);Prymnesium(82);Prymnesium_unclassified(82);
M00436_250_000000000-B2LGJ_1_1101_7839_20817	Eukaryota(100);Alveolata(100);Dinoflagellata(100);Dinophyceae(100);Gymnodiniales(92);Kareniaceae(92);Karlodinium(88);Karlodinium_veneficum(88);
M00436_250_000000000-B2LGJ_1_1112_17711_15574	Eukaryota(100);Hacrobia(99);Haptophyta(99);Prymnesiophyceae(99);Phaeocystales(93);Phaeocystaceae(93);Phaeocystis(93);Phaeocystis_cordata(93);
M00436_250_000000000-B2LGJ_1_1101_23782_15225	Eukaryota(98);Eukaryota_unclassified(98);Eukaryota_unclassified(98);Eukaryota_unclassified(98);Eukaryota_unclassified(98);Eukaryota_unclassified(98);Eukaryota_unclassified(98);Eukaryota_unclassified(98);
M00436_250_000000000-B2LGJ_1_1109_24031_21634	Eukaryota(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);
M00436_250_000000000-B2LGJ_1_1101_12543_19486	Eukaryota(100);Alveolata(100);Dinoflagellata(100);Dinophyceae(100);Peridiniales(93);Amphidomataceae(87);Azadinium(87);Azadinium_unclassified(87);
M00436_250_000000000-B2LGJ_1_1113_9800_16904	Eukaryota(100);Alveolata(99);Ciliophora(99);Spirotrichea(99);Spirotrichea_unclassified(99);Spirotrichea_unclassified(99);Spirotrichea_unclassified(99);Spirotrichea_unclassified(99);
M00436_250_000000000-B2LGJ_1_1111_6895_15811	Eukaryota(99);Eukaryota_unclassified(99);Eukaryota_unclassified(99);Eukaryota_unclassified(99);Eukaryota_unclassified(99);Eukaryota_unclassified(99);Eukaryota_unclassified(99);Eukaryota_unclassified(99);
M00436_250_000000000-B2LGJ_1_1113_23453_7390	Eukaryota(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);
M00436_250_000000000-B2LGJ_1_1111_17639_15634	Eukaryota(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);
M00436_250_000000000-B2LGJ_1_1114_17617_7712	Eukaryota(100);Hacrobia(99);Haptophyta(99);Prymnesiophyceae(99);Prymnesiales(99);Chrysochromulinaceae(99);Chrysochromulina(99);Chrysochromulina_unclassified(99);
M00436_250_000000000-B2LGJ_1_1101_11259_26610	Eukaryota(99);Eukaryota_unclassified(99);Eukaryota_unclassified(99);Eukaryota_unclassified(99);Eukaryota_unclassified(99);Eukaryota_unclassified(99);Eukaryota_unclassified(99);Eukaryota_unclassified(99);
M00436_250_000000000-B2LGJ_1_2104_2886_19086	unknown;unknown_unclassified(0);unknown_unclassified(0);unknown_unclassified(0);unknown_unclassified(0);unknown_unclassified(0);unknown_unclassified(0);unknown_unclassified(0);
M00436_250_000000000-B2LGJ_1_2101_23817_23499	Eukaryota(100);Alveolata(89);Dinoflagellata(85);Dinophyceae(85);Dinophyceae_unclassified(85);Dinophyceae_unclassified(85);Dinophyceae_unclassified(85);Dinophyceae_unclassified(85);
M00436_250_000000000-B2LGJ_1_1114_8271_21919	Eukaryota(100);Hacrobia(84);Haptophyta(84);Prymnesiophyceae(84);Prymnesiales(83);Chrysochromulinaceae(83);Chrysochromulina(83);Chrysochromulina_unclassified(83);
M00436_250_000000000-B2LGJ_1_1109_13112_16410	Eukaryota(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);
M00436_250_000000000-B2LGJ_1_2101_23748_4818	Eukaryota(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);
M00436_250_000000000-B2LGJ_1_2114_17113_17401	Eukaryota(100);Hacrobia(82);Telonemia(81);Telonemia_X(81);Telonemia_XX(81);Telonemia-Group-2(81);Telonemia-Group-2_unclassified(81);Telonemia-Group-2_unclassified(81);
M00436_250_000000000-B2LGJ_1_1113_13864_14501	Eukaryota(100);Hacrobia(100);Haptophyta(100);Prymnesiophyceae(100);Isochrysidales(96);Noelaerhabdaceae(92);Gephyrocapsa(92);Gephyrocapsa_unclassified(92);
M00436_250_000000000-B2LGJ_1_1113_13654_29000	Eukaryota(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);
M00436_250_000000000-B2LGJ_1_2114_13839_11771	Eukaryota(100);Stramenopiles(96);Opalozoa(88);MAST-3(84);MAST-3I(83);MAST-3I_X(83);MAST-3I_XX(83);MAST-3I_XX_sp.(83);
M00436_250_000000000-B2LGJ_1_2101_10170_8984	Eukaryota(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);
M00436_250_000000000-B2LGJ_1_1101_18416_16132	Eukaryota(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);
M00436_250_000000000-B2LGJ_1_2114_19960_7384	Eukaryota(99);Eukaryota_unclassified(99);Eukaryota_unclassified(99);Eukaryota_unclassified(99);Eukaryota_unclassified(99);Eukaryota_unclassified(99);Eukaryota_unclassified(99);Eukaryota_unclassified(99);
M00436_250_000000000-B2LGJ_1_1112_17495_14804	Eukaryota(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);Eukaryota_unclassified(100);
M00436_250_000000000-B2LGJ_1_2113_24045_15024	Eukaryota(100);Alveolata(100);Dinoflagellata(100);Dinophyceae(100);Dinophyceae_unclassified(100);Dinophyceae_unclassified(100);Dinophyceae_unclassified(100);Dinophyceae_unclassified(100);
M00436_250_000000000-B2LGJ_1_1112_5371_19845	Eukaryota(100);Alveolata(96);Dinoflagellata(95);Dinophyceae(94);Dinophyceae_unclassified(94);Dinophyceae_unclassified(94);Dinophyceae_unclassified(94);Dinophyceae_unclassified(94);
M00436_250_000000000-B2LGJ_1_2112_7753_18144	Eukaryota(100);Alveolata(99);Dinoflagellata(99);Dinophyceae(98);Dinophyceae_unclassified(98);Dinophyceae_unclassified(98);Dinophyceae_unclassified(98);Dinophyceae_unclassified(98);
M00436_250_000000000-B2LGJ_1_1114_9636_19428	Eukaryota(100);Alveolata(85);Alveolata_unclassified(85);Alveolata_unclassified(85);Alveolata_unclassified(85);Alveolata_unclassified(85);Alveolata_unclassified(85);Alveolata_unclassified(85);
M00436_250_000000000-B2LGJ_1_2112_9623_12750	Eukaryota(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);Eukaryota_unclassified(97);
